,SGroup,Signal,coverage_naive,coverage_split,coverage_posi,length_naive,length_split,length_posi
927,3,1.5,0.8333333333333334,0.6666666666666666,0.8333333333333334,3.613003346478156,5.163739598489899,3.7714873930723845
928,3,1.5,1.0,0.75,1.0,3.8936707833522037,5.170659697302193,3.693924609362975
929,3,1.5,0.9166666666666666,0.9166666666666666,0.8333333333333334,3.5372698590713942,5.259122513453772,3.5938607016585373
930,3,1.5,1.0,1.0,0.9166666666666666,3.7411431910373873,5.827365936107633,3.8496787744518337
931,3,1.5,0.875,0.75,0.9166666666666666,3.471185812699433,4.991775508313788,3.7286205332930806
932,3,1.5,0.5,1.0,0.75,3.814496019798578,5.391661201740059,3.9211142088383606
933,3,1.5,1.0,0.75,1.0,3.8095221855244987,5.640713578555324,4.057401692042957
934,3,1.5,1.0,0.75,1.0,3.639697733485885,5.210459412856405,3.701419372479023
935,3,1.5,0.8333333333333334,0.75,0.8333333333333334,3.8857637086742063,5.925641644196567,3.879749118327789
936,3,1.5,0.9166666666666666,0.5,0.8333333333333334,3.5024466558685945,4.730737119668859,3.455067126191823
937,3,1.5,0.75,0.75,1.0,3.8545568695169203,5.445269819670067,4.013999157864414
938,3,1.5,1.0,1.0,1.0,3.9501976383501636,5.504704079432627,4.006321954521638
939,3,1.5,0.9166666666666666,0.75,1.0,3.6469104130194174,5.390667587874689,3.7138391435740945
940,3,1.5,0.9166666666666666,1.0,0.9166666666666666,3.49985117949559,5.252362706783093,3.664064745852125
941,3,1.5,1.0,1.0,1.0,3.672784179451264,4.883822117998815,3.762861746846348
942,3,1.5,1.0,1.0,0.875,4.017324396032617,5.913361752958797,4.287307186154258
943,3,1.5,1.0,1.0,1.0,4.083311833853639,5.972191176829941,4.008517591784658
944,3,1.5,1.0,1.0,1.0,3.8835124000337644,5.805642108468397,3.996107538914209
945,3,1.5,0.9166666666666666,1.0,0.875,3.5505718989724655,5.38542568534497,3.757382338984299
946,3,1.5,0.75,1.0,1.0,3.915441963002923,5.569519805434258,4.064430317819732
947,3,1.5,0.9166666666666666,0.9166666666666666,0.9166666666666666,3.461184128305643,4.915599518867969,3.683896384665301
948,3,1.5,1.0,1.0,1.0,3.6752113767074004,5.846228545644912,3.8853001199960415
949,3,1.5,0.875,1.0,1.0,3.729993172256373,5.487195760305989,3.61491060570805
950,3,1.5,1.0,1.0,1.0,3.7442796741761346,5.964611627366103,3.797309022212031
951,3,1.5,1.0,1.0,1.0,3.7516111233286833,5.0401537241747825,3.907991212600079
952,3,1.5,0.9166666666666666,0.8333333333333334,0.9166666666666666,3.331580204671328,4.536675274982187,3.3746895578666916
953,3,1.5,1.0,1.0,0.9166666666666666,3.7082799180903323,5.224985512030345,3.835320821805215
954,3,1.5,1.0,1.0,1.0,3.608510142205302,5.364492800400911,3.57909835587242
955,3,1.5,0.875,0.75,0.875,3.720964138867888,5.615488094457627,3.7268826780028785
956,3,1.5,0.8333333333333334,1.0,0.9166666666666666,3.7812914247812226,5.863463396811398,3.7729373296331215
957,3,1.5,0.875,0.75,0.75,3.72669298654903,5.411649037293313,3.8129255913628413
958,3,1.5,1.0,1.0,1.0,3.6863693847341295,5.201847081834027,3.8635073841969803
959,3,1.5,0.625,1.0,0.75,3.562737583352055,5.2958480390046745,3.7473127896367604
960,3,1.5,0.75,1.0,1.0,4.028214377175943,5.521006316782543,3.955443865157492
961,3,1.5,1.0,1.0,0.9166666666666666,3.848905987815383,5.740206170355618,3.9252069872293442
962,3,1.5,1.0,,0.75,3.862933230949114,,4.580553008998184
963,3,1.5,1.0,1.0,1.0,3.909811845136578,5.8115513857267205,3.822853862633604
964,3,1.5,0.8333333333333334,0.9166666666666666,0.9166666666666666,3.639062856906996,5.322938452099003,3.8766721897015635
965,3,1.5,0.75,1.0,0.75,3.8732247907224786,5.330131931170209,3.801940555416911
966,3,1.5,1.0,1.0,1.0,3.7996376206453744,5.3473247831056785,3.871987904387521
967,3,1.5,0.625,1.0,0.75,3.544123371761549,5.17101650993127,3.7251383786759105
968,3,1.5,0.875,1.0,1.0,3.7556141692090055,5.503162404436122,4.117234189613631
969,3,1.5,0.875,1.0,0.75,3.785544523094746,5.318296934890752,4.12663241288702
970,3,1.5,0.875,0.875,0.875,3.7411793545150007,5.513664825735839,3.9835598040053224
971,3,1.5,0.9166666666666666,1.0,0.9375,3.596178023655676,5.3372656025195635,3.860433186112245
972,3,1.5,1.0,1.0,1.0,3.9163406956013924,5.8035124058229295,3.8979372888480066
973,3,1.5,0.5,0.5,0.75,3.775850846046488,5.419001048757457,3.7601397343695897
974,3,1.5,0.9166666666666666,0.875,0.9166666666666666,3.744587536788693,5.834486292446977,3.8803124420865895
975,3,1.5,1.0,1.0,1.0,3.7840776460165704,5.375678806154721,3.8776729291334338
976,3,1.5,1.0,1.0,1.0,3.846239564619678,5.814434991739926,3.8390836034530604
977,3,1.5,1.0,0.875,1.0,3.6358804902222186,5.455375130955531,3.480944792097695
978,3,1.5,0.5,,0.75,3.907901039519521,,4.075808153507125
979,3,1.5,1.0,0.9166666666666666,0.9166666666666666,3.611488369945589,4.864836151242814,3.53105703242551
980,3,1.5,0.9166666666666666,1.0,0.9166666666666666,3.74020441489953,5.554437426412097,3.903685058978007
981,3,1.5,0.9166666666666666,1.0,1.0,3.517317048275627,5.315880961808577,3.621153258228317
982,3,1.5,0.875,1.0,1.0,3.6958511427905076,5.310660639051684,3.666412087612291
983,3,1.5,0.875,1.0,0.75,3.7434625736053233,5.511059664674438,3.6582674079904063
984,3,1.5,0.9166666666666666,1.0,0.9166666666666666,3.5846015844769448,5.549016325178585,3.669579901323702
985,3,1.5,0.875,1.0,0.75,3.559974825383438,4.767375488208595,3.3251545211063505
986,3,1.5,1.0,1.0,1.0,3.9845863971069617,5.827056034754261,4.06749810967505
987,3,1.5,1.0,,1.0,3.8465279366737595,,3.7870547493353586
988,3,1.5,0.75,0.75,0.75,3.477099229650063,5.182212525895077,3.6057241831119318
989,3,1.5,0.875,0.75,0.8333333333333334,3.927945839148662,5.601608738035708,4.004829313008062
990,3,1.5,1.0,0.9166666666666666,1.0,3.8026479520319243,5.299767343349356,4.09375443143874
991,3,1.5,0.5,,0.5,3.7962273975549845,,4.043358999310464
992,3,1.5,0.875,1.0,0.875,3.708813977903598,5.302869253872352,3.552764924772785
993,3,1.5,1.0,0.8333333333333334,1.0,3.4495600947314675,4.984025128367334,3.4784553947995054
994,3,1.5,0.75,1.0,0.75,3.6728854190981712,5.336322683944225,3.924573559969035
995,3,1.5,0.875,1.0,1.0,3.5588195855900944,5.126765816180217,3.6999461535755405
996,3,1.5,1.0,1.0,1.0,3.655915771527019,5.027297496847112,3.7733563867038793
997,3,1.5,0.875,1.0,1.0,3.8386617033973756,5.791791245863137,4.067826475761731
998,3,1.5,1.0,1.0,1.0,3.603003389073335,5.313870640213683,3.603253727488001
999,3,1.5,0.75,1.0,0.625,3.856866006896573,5.517763732068004,3.9456013221233333
