,Signal_Fac,coverage_naive,coverage_split50,coverage_split67,coverage_split33,coverage_posi50,coverage_posi67,coverage_posi33,length_naive,length_split50,length_split67,length_split33,length_posi50,length_posi67,length_posi33,nnz_naive,nnz_split50,nnz_split67,nnz_split33,nnz_posi50,nnz_posi67,nnz_posi33,tp_naive,tp_split50,tp_split67,tp_split33,tp_posi50,tp_posi67,tp_posi33,tn_naive,tn_split50,tn_split67,tn_split33,tn_posi50,tn_posi67,tn_posi33,fp_naive,fp_split50,fp_split67,fp_split33,fp_posi50,fp_posi67,fp_posi33,fn_naive,fn_split50,fn_split67,fn_split33,fn_posi50,fn_posi67,fn_posi33,posttp_naive,posttp_split50,posttp_split67,posttp_split33,posttp_posi50,posttp_posi67,posttp_posi33,posttn_naive,posttn_split50,posttn_split67,posttn_split33,posttn_posi50,posttn_posi67,posttn_posi33,postfp_naive,postfp_split50,postfp_split67,postfp_split33,postfp_posi50,postfp_posi67,postfp_posi33,postfn_naive,postfn_split50,postfn_split67,postfn_split33,postfn_posi50,postfn_posi67,postfn_posi33,msetarget_naive,msetarget_split50,msetarget_split67,msetarget_split33,msetarget_posi50,msetarget_posi67,msetarget_posi33,msetruth_naive,msetruth_split50,msetruth_split67,msetruth_split33,msetruth_posi50,msetruth_posi67,msetruth_posi33,runtime_naive,runtime_split50,runtime_split67,runtime_split33,runtime_posi50,runtime_posi67,runtime_posi33,postcoverage_naive,postcoverage_split50,postcoverage_split67,postcoverage_split33,postcoverage_posi50,postcoverage_posi67,postcoverage_posi33,cseed
238,1.5,0.8571428571428571,0.8275862068965517,0.8571428571428571,0.8,0.9318181818181818,0.95,0.8285714285714286,10.161393293334166,15.215769905219725,18.715749555798862,13.057042835973457,15.216949909479904,18.80315524397725,12.948746919194571,14,29,21,40,44,40,70,10,10,10,10,10,10,10,89,74,82,63,59,63,33,4,19,11,30,34,30,60,0,0,0,0,0,0,0,10,8,6,8,10,9,9,91,91,91,87,90,91,82,2,2,2,6,3,2,11,0,2,4,2,0,1,1,8.912140429410018,24.506813460559044,30.428201899238164,21.42972338457309,19.96636307896349,31.096988498947162,19.436122143577283,1.2113588933178667,6.899976605400123,6.20380815421361,8.322222673620617,8.52932015023683,12.076500387940655,13.2090150490331,0.9301726461853832,4.157398898852989,4.905585447093472,9.584275235189125,31085.937996053835,28731.168602863094,48720.57851187093,0.11650485436893204,0.23300970873786409,0.17475728155339806,0.3106796116504854,0.39805825242718446,0.36893203883495146,0.5631067961165048,2224
239,1.5,0.8571428571428571,0.9318181818181818,0.8064516129032258,0.984375,0.94,0.9512195121951219,0.890625,10.340015933076236,15.641771094271155,19.503800588360587,13.613413583510257,14.450900374705569,18.288846073540075,12.612619102713227,14,44,31,64,50,41,64,10,10,10,10,10,10,10,89,59,72,39,53,62,39,4,34,21,54,40,31,54,0,0,0,0,0,0,0,10,8,5,9,9,8,9,91,90,89,92,90,91,87,2,3,4,1,3,2,6,0,2,5,1,1,2,1,10.030734482766794,22.376457609885417,43.651540110487375,10.243760241741255,15.82390328347652,24.762961512865935,14.121812711651891,1.3634008034828642,9.558875095485027,13.137842169175816,6.365054907489701,7.681506448289577,9.857101184733049,8.774718578113799,1.1242066598497331,12.122281325981021,8.672866310924292,13.770903012016788,42448.62058950798,28125.141385172028,44892.44562453008,0.11650485436893204,0.39805825242718446,0.24271844660194175,0.6116504854368932,0.4563106796116505,0.3786407766990291,0.5533980582524272,2225
240,1.5,0.8235294117647058,0.96,0.9210526315789473,0.9387755102040817,0.9347826086956522,0.8620689655172413,0.8481012658227848,10.293838328336989,15.82649868284919,19.805607456301527,13.375826225193078,14.00703867369715,18.12196981733292,12.317914079402497,17,50,38,49,46,29,79,10,10,10,10,10,10,10,86,53,65,54,57,74,24,7,40,28,39,36,19,69,0,0,0,0,0,0,0,10,9,7,10,10,6,8,90,91,92,91,90,90,83,3,2,1,2,3,3,10,0,1,3,0,0,4,2,12.748437017811865,17.063213200620464,31.61616161566796,15.322781509044203,15.062854589894338,45.85520490366453,15.115937742345277,2.1041109641048736,8.283113204184698,11.664214965003714,7.289478581972474,6.727100108108158,12.910688759284207,11.593777491701733,2.10567063302733,3.608280680142343,3.0668211199808866,4.626101657981053,8210.885811140994,5326.120527792955,13088.361102028051,0.13592233009708737,0.46601941747572817,0.33980582524271846,0.44660194174757284,0.4174757281553398,0.24271844660194175,0.6504854368932039,2226
241,1.5,0.6818181818181818,0.875,0.8125,0.7407407407407407,0.8333333333333334,0.84375,0.8392857142857143,10.331486828291235,15.727372165417847,19.185420040615128,13.45878725351957,14.859703287350632,18.25968864709312,12.703676765844417,22,48,32,54,48,32,56,10,10,10,10,10,10,10,81,55,71,49,55,71,47,12,38,22,44,38,22,46,0,0,0,0,0,0,0,10,8,6,9,9,7,10,89,89,87,82,86,91,86,4,4,6,11,7,2,7,0,2,4,1,1,3,0,19.435310713617408,24.837601910543718,34.65753572396089,28.957071266509114,22.01877793062809,34.380536044273086,18.80353638144879,4.151231414559054,11.574804773845639,10.767389739482999,15.181377168849442,10.261178064758719,10.68133158657028,10.223281916127494,1.0167862770613283,7.432358855847269,9.960886536864564,10.806738056009635,40841.30369471107,12390.525303164963,31984.232238458935,0.14563106796116504,0.4077669902912621,0.2524271844660194,0.3883495145631068,0.3883495145631068,0.2621359223300971,0.4563106796116505,2227
242,1.5,0.8636363636363636,0.9743589743589743,1.0,0.9523809523809523,0.8653846153846154,0.8387096774193549,0.84375,10.383578517468717,15.201121295396597,18.9391667836086,13.178969767841446,15.27942579185412,18.30339451831326,12.521332964504957,22,39,26,42,52,31,64,10,10,10,10,10,10,8,81,64,77,61,51,72,37,12,29,16,32,42,21,56,0,0,0,0,0,0,2,10,8,5,8,6,7,6,90,92,93,91,88,89,80,3,1,0,2,5,4,13,0,2,5,2,4,3,4,15.710494555224532,10.372077323731752,21.685540938809265,12.820835562487856,24.16097256121396,33.568628156249545,21.468815847739585,3.3556396137372793,3.9272914138401753,5.474020042806221,5.227913530334856,12.197772555175975,10.103179347997433,18.15997601858302,3.7753897700458765,15.146419567056,6.509030786110088,10.647092730971053,45304.265078843106,12372.500053894008,32029.951391702984,0.18446601941747573,0.36893203883495146,0.2524271844660194,0.3883495145631068,0.4368932038834951,0.2524271844660194,0.47572815533980584,2228
243,1.5,0.7777777777777778,0.8235294117647058,0.972972972972973,0.84375,0.8666666666666667,0.8181818181818182,0.8214285714285714,10.35342918397577,15.154231195670631,19.716009462889293,13.7285658189266,15.465501430701945,18.656931870628263,12.473896370933609,18,34,37,64,45,33,84,10,10,10,10,10,10,10,85,69,66,39,58,70,19,8,24,27,54,35,23,74,0,0,0,0,0,0,0,9,4,5,8,9,8,9,90,88,92,85,88,89,79,3,5,1,8,5,4,14,1,6,5,2,1,2,1,13.529236356887845,26.509430773555263,29.279196891588533,18.404393333823798,27.82394186082707,29.842257349224443,19.07734528046216,2.364332567223117,8.750685886416298,10.517769757172575,11.435739547230316,12.15609110424483,9.561111577906864,15.558223335522532,1.515739378053695,5.65145177510567,8.183193067088723,15.302023506956175,27352.766489081085,10898.93828555406,57163.74774802895,0.13592233009708737,0.27184466019417475,0.34951456310679613,0.5242718446601942,0.3786407766990291,0.2621359223300971,0.6699029126213593,2229
244,1.5,0.8571428571428571,0.7916666666666666,0.8928571428571429,0.9487179487179487,0.8085106382978723,0.8787878787878788,0.9285714285714286,10.31973483023646,15.810202912187732,19.370926120809152,13.051268480393414,14.79006441129223,18.780481353224232,12.94975577938255,14,48,28,39,47,33,70,10,10,10,10,10,10,10,89,55,75,64,56,70,33,4,38,18,29,37,23,60,0,0,0,0,0,0,0,9,7,6,8,7,5,9,92,86,92,93,89,89,88,1,7,1,0,4,4,5,1,3,4,2,3,5,1,15.764080693031852,30.86329853057335,41.59173144551659,13.108227493339234,31.06586051213406,34.91411762917767,14.330020658920894,2.1426905796353983,14.38289640259727,11.306490101693827,4.9633094392255375,14.175683923012636,11.18607652196953,9.738848991499637,1.2915262719616294,7.492229257011786,5.282730713952333,11.311674795811996,31712.513209063793,10189.684440452838,53151.174524625996,0.11650485436893204,0.36893203883495146,0.24271844660194175,0.3592233009708738,0.36893203883495146,0.2815533980582524,0.6310679611650486,2230
245,1.5,0.9090909090909091,0.9,0.9459459459459459,0.9607843137254902,0.9318181818181818,0.8620689655172413,0.896551724137931,10.364269449468965,15.541645445949209,19.82425409029756,13.520314714589944,15.290946661022046,18.434699560514893,12.632323721150643,22,40,37,51,44,29,58,10,10,10,10,10,10,10,81,63,66,52,59,74,45,12,30,27,41,34,19,48,0,0,0,0,0,0,0,10,7,6,9,7,6,9,91,91,91,91,90,90,88,2,2,2,2,3,3,5,0,3,4,1,3,4,1,10.836310598602456,20.901112372693618,26.94082799942069,16.936222904251792,24.03895389364727,29.021162711628367,14.681887298321556,2.314551778342264,8.116936843764515,9.677773164840447,8.385896777833407,10.269067682723096,8.17100697706041,8.26747051750147,1.9166576759889722,6.620516252005473,6.172361142933369,10.335565727902576,30262.852918397868,7898.4925478789955,41694.95021383208,0.1941747572815534,0.34951456310679613,0.33980582524271846,0.47572815533980584,0.39805825242718446,0.24271844660194175,0.5048543689320388,2231
246,1.5,0.9,0.95,0.8571428571428571,0.8703703703703703,0.918918918918919,0.8571428571428571,0.8947368421052632,10.262797751790712,15.51388401857831,18.08880483481413,13.377059656392229,14.682793527837594,18.613751119969123,12.364770281856014,10,40,14,54,37,21,76,10,10,10,10,10,10,10,93,63,89,49,66,82,27,0,30,4,44,27,11,66,0,0,0,0,0,0,0,10,9,6,8,8,6,9,93,92,93,89,90,91,87,0,1,0,4,3,2,6,0,1,4,2,2,4,1,10.181894847393783,15.8938065871331,36.44053408726374,16.80698431453996,19.75187253299484,29.863053396146547,13.937163179780953,0.9885334803294932,6.172352072673063,4.953082303123231,8.81142866975881,7.095332851658336,6.088583702126951,10.283732054984009,0.974027254153043,6.575564555823803,2.4803669531829655,13.998862257925794,15021.092946752207,2849.4627061937936,65178.457540842006,0.08737864077669903,0.36893203883495146,0.11650485436893204,0.4563106796116505,0.3300970873786408,0.17475728155339806,0.6601941747572816,2232
247,1.5,0.84,0.8823529411764706,0.9310344827586207,0.8269230769230769,0.8823529411764706,0.92,0.8620689655172413,10.363444190972174,15.27918498702356,19.103619450138204,13.335746439906247,14.636293390427383,18.23199791153434,12.54190110660907,25,34,29,52,34,25,58,10,10,10,10,10,10,10,78,69,74,51,69,78,45,15,24,19,42,24,15,48,0,0,0,0,0,0,0,10,7,8,9,8,7,9,90,89,91,84,90,91,87,3,4,2,9,3,2,6,0,3,2,1,2,3,1,17.435119595729404,22.504785047681032,29.06202320943176,23.047977393196277,18.008783345893228,23.116999668457314,17.539772762424565,4.231825144594514,7.428763996321883,8.182511389063313,11.635872082001999,5.944646929712323,5.610922249625554,9.876765244860437,4.493798828916624,7.540446211118251,4.168529008049518,10.06309696380049,16431.913574628998,8765.489580151858,37416.959432776086,0.20388349514563106,0.2912621359223301,0.2621359223300971,0.4174757281553398,0.2912621359223301,0.22330097087378642,0.4854368932038835,2233
248,1.5,1.0,0.8888888888888888,1.0,0.9767441860465116,0.9655172413793104,0.92,0.9206349206349206,10.178144515984453,15.422132078765523,17.970585301820392,13.17297373906341,14.846002447758483,18.61047045816803,12.471425499194789,10,36,14,43,29,25,63,10,10,10,10,10,10,10,93,67,89,60,74,78,40,0,26,4,33,19,15,53,0,0,0,0,0,0,0,10,7,7,10,10,5,9,93,90,93,92,92,92,88,0,3,0,1,1,1,5,0,3,3,0,0,5,1,1.373445315404392,23.44270308956612,22.396568783793814,10.517242303268926,8.652293423407174,35.98226720517088,12.544811691798541,0.13334420537906683,8.193566128392048,3.04419381527295,4.390693388743335,2.4360826143573573,8.733560001255066,7.67304016100299,1.5452806330285966,1.2182208460289985,0.4891847809776664,0.6957688140682876,2037.478367804084,2051.907728250837,14160.966381534003,0.0970873786407767,0.3106796116504854,0.13592233009708737,0.4077669902912621,0.27184466019417475,0.22330097087378642,0.5631067961165048,2234
249,1.5,0.7222222222222222,0.90625,0.9310344827586207,0.8372093023255814,0.8918918918918919,0.8076923076923077,0.7910447761194029,10.356212372218412,15.504003573367623,19.228463817117206,13.258414990436261,14.773464289541806,17.92936449454963,12.480324370681936,18,32,29,43,37,26,67,10,10,10,10,10,10,10,85,71,74,60,66,77,36,8,22,19,33,27,16,57,0,0,0,0,0,0,0,10,8,6,10,9,8,8,88,91,92,87,89,88,79,5,2,1,6,4,5,14,0,2,4,0,1,2,2,22.94056599184843,31.547273603653707,28.6300292273856,21.612873838349415,18.051781162859715,39.531925698578476,19.7683871182443,4.009030950031766,9.801094711814741,8.060882015477507,9.022850243194414,6.484620417726315,9.978932700612042,12.859047931285124,1.0488449879921973,1.0130493841134012,1.0460209189914167,1.0039426560979337,5279.345808511833,4138.248915327014,13858.050097496947,0.1262135922330097,0.2815533980582524,0.2621359223300971,0.34951456310679613,0.32038834951456313,0.20388349514563106,0.5145631067961165,2235
250,1.5,1.0,0.9545454545454546,1.0,0.96,0.9459459459459459,0.9090909090909091,0.922077922077922,10.277784689936887,15.733053212206624,19.446783675693933,13.414076787140216,14.790675472956794,18.240390349866054,12.491757280020972,10,44,32,50,37,33,77,10,10,10,10,10,10,10,93,59,71,53,66,70,26,0,34,22,40,27,23,67,0,0,0,0,0,0,0,10,7,6,9,10,8,9,93,91,93,91,91,92,87,0,2,0,2,2,1,6,0,3,4,1,0,2,1,2.950850850126632,19.275253758906082,20.1650236125867,12.98596375114254,17.391875653831047,25.67284815490819,16.012216982071546,0.28649037379870423,8.234088984387062,6.264861704881313,6.3038658986128775,6.247566982444155,8.225281447689035,11.97029813222825,1.2568641758989543,12.095047396142036,8.585323442006484,15.670714918058366,21804.755144821014,23015.507399369963,46652.04468608415,0.0970873786407767,0.4077669902912621,0.3106796116504854,0.46601941747572817,0.33980582524271846,0.2912621359223301,0.6893203883495146,2236
251,1.5,0.8181818181818182,0.925,0.8936170212765957,0.8431372549019608,0.9210526315789473,0.9318181818181818,0.8461538461538461,10.33996484059113,15.409166946329217,20.09402629072646,13.373947540358076,15.04635822126228,18.255618000410248,12.497935770534953,22,40,47,51,38,44,65,10,10,10,10,10,8,10,81,63,56,52,65,57,38,12,30,37,41,28,36,55,0,0,0,0,0,2,0,10,6,7,7,8,5,9,91,91,89,87,92,89,85,2,2,4,6,1,4,8,0,4,3,3,2,5,1,13.443301579270537,19.72648776272942,38.114525738281955,21.26843105499647,20.80959208658038,30.46419103094007,15.747229990701712,2.871384803339337,7.660771946691033,17.392065142711175,10.530970716551645,7.6773252358257675,16.3826381735835,9.93757232422923,7.0810325760394335,8.359946348005906,8.740957998903468,9.550259629962966,24007.888756436063,29234.820846016984,53365.49051301298,0.17475728155339806,0.3592233009708738,0.4077669902912621,0.4174757281553398,0.33980582524271846,0.3883495145631068,0.5339805825242718,2237
252,1.5,0.7857142857142857,0.925,0.9666666666666667,0.8793103448275862,0.9038461538461539,1.0,0.875,10.307995514828962,15.429243516558731,18.831528081191262,13.53096810020435,15.108437558953323,18.979623340686366,12.81296434624862,14,40,30,58,52,21,72,10,10,10,10,10,10,10,89,63,73,45,51,82,31,4,30,20,48,42,11,62,0,0,0,0,0,0,0,10,6,6,6,7,6,6,91,90,92,89,90,93,86,2,3,1,4,3,0,7,0,4,4,4,3,4,4,18.297422800266023,20.07029053695685,22.236114932415013,22.47045388450489,22.81650024486553,25.851097366258823,18.752934697245248,2.487028341783735,7.794287587167697,6.476538329829617,12.653265294187216,11.519009832359282,5.270612084382863,13.108847555355903,1.2479044180363417,1.6350533759687096,1.9024777750018984,3.053815372986719,5953.421878830064,2483.338944409974,13452.937954951078,0.10679611650485436,0.3592233009708738,0.2815533980582524,0.49514563106796117,0.4563106796116505,0.20388349514563106,0.6116504854368932,2238
253,1.5,1.0,0.9736842105263158,0.92,0.9272727272727272,0.8484848484848485,1.0,0.8840579710144928,10.19643722398743,15.35529923027508,19.127096690008003,13.507092358636186,15.068961118579487,18.698412214412876,12.550147398649496,10,38,25,55,33,17,69,10,10,10,10,10,10,10,93,65,78,48,70,86,34,0,28,15,45,23,7,59,0,0,0,0,0,0,0,10,10,4,8,8,6,9,93,92,93,89,90,93,85,0,1,0,4,3,0,8,0,0,6,2,2,4,1,7.908292484536506,16.506760778410072,25.11585857165572,15.241270231920446,24.970342428840006,19.7156776856723,12.04357788496275,0.7677953868482041,6.0898729085396495,6.096082177586343,8.13854235685072,8.000206797589517,3.2540438898682407,8.068027903518734,0.9013875101227313,2.1375664500519633,1.9179877990391105,3.6436499489936978,8325.989172799978,4280.732568772044,12733.662359489826,0.0970873786407767,0.3592233009708738,0.22330097087378642,0.49514563106796117,0.27184466019417475,0.1650485436893204,0.5922330097087378,2239
254,1.5,1.0,0.9487179487179487,0.8333333333333334,0.8837209302325582,0.9230769230769231,0.9696969696969697,0.8387096774193549,10.240019884123205,15.342730936218958,18.552056110453925,13.192144234620661,14.701570907311542,18.955623872279325,12.376705690953784,10,39,18,43,52,33,62,10,10,10,7,10,10,10,93,64,85,57,51,70,41,0,29,8,36,42,23,52,0,0,0,3,0,0,0,10,8,8,6,9,5,9,93,91,91,87,90,92,85,0,2,2,6,3,1,8,0,2,2,4,1,5,1,7.253911928571426,12.592959750627744,31.936756534131657,16.78991448807997,24.583673901001248,19.28924405406249,15.887860823172986,0.7042632940360603,4.7682080609172965,5.581180753537559,12.202550433858711,12.411175173321011,6.180049065864676,9.56356670909443,1.6050611219834536,8.17792867613025,3.839018936967477,10.41094692191109,19755.690444483887,11754.723394962028,24566.410911971005,0.0970873786407767,0.3592233009708738,0.14563106796116504,0.3592233009708738,0.46601941747572817,0.3106796116504854,0.5048543689320388,2240
255,1.5,0.7058823529411765,0.90625,0.9047619047619048,0.7647058823529411,0.8333333333333334,0.9333333333333333,0.8076923076923077,10.302339266908362,15.223483203005753,18.368368749066455,12.973188441477847,14.66782177339981,18.698558152533426,13.089264081791306,17,32,21,34,54,30,52,10,10,10,10,10,10,8,86,71,82,69,49,73,49,7,22,11,24,44,20,44,0,0,0,0,0,0,2,8,8,6,5,8,7,6,90,91,91,88,85,92,85,3,2,2,5,8,1,8,2,2,4,5,2,3,4,14.787882245626312,27.136046840471735,30.508521090324766,26.82982224639394,23.849576406943562,23.18919390869101,18.6194824131144,2.4407184288897787,8.430616494127136,6.220183911619622,8.856446178421312,12.503661417232538,6.754134148162432,12.351729703099103,3.277943308930844,7.746629074914381,4.138790282187983,8.02898680488579,43824.110256388085,17783.986582970945,39643.85867932695,0.11650485436893204,0.2815533980582524,0.18446601941747573,0.2524271844660194,0.4368932038834951,0.27184466019417475,0.4077669902912621,2241
256,1.5,0.8823529411764706,0.9722222222222222,0.8461538461538461,0.896551724137931,0.8837209302325582,0.8125,0.9137931034482759,10.309703028785528,15.514432296516897,18.594070004606607,13.522588254041803,15.128794910291107,18.099230653161754,13.039331195993544,17,36,26,58,43,32,58,10,10,10,10,10,10,8,86,67,77,45,60,71,43,7,26,16,48,33,22,50,0,0,0,0,0,0,2,10,8,7,8,8,5,8,91,93,92,87,89,90,88,2,0,1,6,4,3,5,0,2,3,2,2,5,2,9.1066287670355,18.053356916623077,33.599867028405704,14.942635145741445,17.89594475281174,36.70500174437957,13.534078634223937,1.5030358159184805,6.309911155324564,8.481519832413094,8.414299402456354,7.4711225667078125,11.403495687574221,10.781576626012976,1.684899777173996,8.418581570032984,8.298395700054243,11.303127198014408,38501.43077856698,12483.485775130102,32466.31711349706,0.14563106796116504,0.33980582524271846,0.21359223300970873,0.5048543689320388,0.36893203883495146,0.2524271844660194,0.5048543689320388,2242
257,1.5,1.0,0.8717948717948718,0.9090909090909091,0.9661016949152542,0.8679245283018868,1.0,0.8695652173913043,10.309108766273523,15.484497471751155,18.54045471073528,13.415201170063668,14.688415995712582,17.86163706367183,12.447520402996403,10,39,22,59,53,14,69,10,10,10,10,10,10,10,93,64,81,44,50,89,34,0,29,12,49,43,4,59,0,0,0,0,0,0,0,10,8,6,9,10,7,10,93,89,92,91,87,93,85,0,4,1,2,6,0,8,0,2,4,1,0,3,0,8.456085876478635,16.70207140038287,30.813694355469227,15.802058193115553,22.991440944791673,25.826516428021232,17.186356622260995,0.820979211308612,6.3240852875236095,6.581565784663328,9.051664401881727,11.830547282271437,3.510400291187351,11.513190358602026,1.384551655035466,9.33994566486217,6.0943228281103075,13.836902396986261,47070.6088019521,1731.3701886089984,66070.68073233077,0.0970873786407767,0.3300970873786408,0.1941747572815534,0.5533980582524272,0.44660194174757284,0.13592233009708737,0.5825242718446602,2243
258,1.5,0.6666666666666666,0.7586206896551724,0.92,0.9607843137254902,0.8857142857142857,0.7619047619047619,0.8169014084507042,10.427077011357605,15.210754266947315,18.962768474339402,13.375740952332064,14.904779582683656,17.917094598679235,12.505390916052402,21,29,25,51,35,42,71,10,10,10,10,10,10,10,82,74,78,52,68,61,32,11,19,15,41,25,32,61,0,0,0,0,0,0,0,9,6,6,9,9,8,8,89,90,92,91,90,85,83,4,3,1,2,3,8,10,1,4,4,1,1,2,2,22.299362153843187,36.66681442196354,37.08496314798614,13.078009531594146,27.449845339120564,34.639245874701025,18.95386648680631,4.54647189544375,10.323666196475166,9.00120464756946,6.475519282633988,9.327617348244855,14.124741036285846,13.065286607410169,5.2374590379185975,6.174106864957139,3.870226983912289,11.228452367009595,22067.699088752037,32423.858790165046,61869.43544021179,0.13592233009708737,0.21359223300970873,0.22330097087378642,0.47572815533980584,0.30097087378640774,0.3106796116504854,0.5631067961165048,2244
259,1.5,1.0,0.8974358974358975,0.7931034482758621,0.8524590163934426,0.9111111111111111,0.9705882352941176,0.9152542372881356,10.263448567421225,15.48125203661198,18.900358886480756,13.583032072251704,15.32495200290094,19.22798938355263,12.855477635952216,10,39,29,61,45,34,59,10,10,10,10,10,10,10,93,64,74,42,58,69,44,0,29,19,51,35,24,49,0,0,0,0,0,0,0,10,8,7,8,8,7,9,93,89,89,86,90,93,90,0,4,4,7,3,0,3,0,2,3,2,2,3,1,12.464913794124419,28.945543656970557,50.2459663230729,17.70734227080836,15.278468216787127,14.295974235909854,15.517408794608352,1.2101858052547938,10.959963132250984,14.146922556981696,10.486872606983589,6.675058929664287,4.719059456513936,8.88861280467857,2.8876787768676877,7.775073315948248,5.939172179903835,11.63750252709724,21649.06150942901,15034.220126815839,33913.55573221785,0.0970873786407767,0.33980582524271846,0.22330097087378642,0.5048543689320388,0.39805825242718446,0.32038834951456313,0.5242718446601942,2245
260,1.5,0.8888888888888888,0.9722222222222222,0.92,0.8852459016393442,0.9090909090909091,0.8571428571428571,0.9066666666666666,10.388718604100063,15.263929971564036,19.043019617727943,13.679055095969197,14.494123417168463,18.14390160497852,12.684367418734968,18,36,25,61,44,28,75,10,10,10,10,10,10,7,85,67,78,42,59,75,25,8,26,15,51,34,18,68,0,0,0,0,0,0,3,10,10,3,7,8,7,6,91,92,91,87,90,91,84,2,1,2,6,3,2,9,0,0,7,3,2,3,4,14.288184223808386,13.120900054963684,29.02022334354238,15.631832081299315,20.24619952102343,39.86421006570443,16.775611183237597,2.4969642332868998,4.585945650278572,7.043743529986014,9.257686960769476,8.648861931310991,10.836872639220632,16.93675620856097,1.173160573001951,1.6923583468887955,1.3471562468912452,3.2585970459040254,6427.968712616013,3163.0729452511296,8606.367196768057,0.1553398058252427,0.33980582524271846,0.22330097087378642,0.5242718446601942,0.3883495145631068,0.23300970873786409,0.6407766990291263,2246
261,1.5,0.8888888888888888,0.9655172413793104,0.8620689655172413,0.9322033898305084,0.85,0.9333333333333333,0.9016393442622951,10.242817222336468,15.167165103092833,18.82122918961656,13.518838795840217,14.882160965238773,18.73291204242899,13.00566011569117,18,29,29,59,40,30,61,10,10,10,10,7,10,10,85,74,74,44,60,73,42,8,19,19,49,33,20,51,0,0,0,0,3,0,0,10,7,6,8,6,7,9,93,92,90,90,88,92,88,0,1,3,3,5,1,5,0,3,4,2,4,3,1,12.65325069488,18.102003377979937,29.260788812309634,18.443131646341783,20.082674198884245,27.504136342234194,14.309779795794466,2.211247694250874,5.096680562732211,8.23847451997067,10.564512302273444,11.936275580228298,8.010913497738107,8.474723956732642,3.280884997919202,9.210869592847303,7.777056131977588,15.901267625857145,29277.140833854908,12833.857630230952,56080.093960628845,0.1553398058252427,0.27184466019417475,0.24271844660194175,0.5339805825242718,0.3300970873786408,0.27184466019417475,0.5339805825242718,2247
262,1.5,0.7619047619047619,0.8604651162790697,0.8823529411764706,0.9,0.9130434782608695,0.8974358974358975,0.7931034482758621,10.384428249642376,15.491890573138203,18.24492885262074,13.3193909170672,15.079872308962063,18.795788364527212,12.387877130920431,21,43,17,50,46,39,58,10,10,10,10,10,10,8,82,60,86,53,57,64,43,11,33,7,40,36,29,50,0,0,0,0,0,0,2,9,8,7,7,7,7,6,90,88,92,89,91,90,82,3,5,1,4,2,3,11,1,2,3,3,3,3,4,19.43920357012623,26.62776942149762,28.44887373655456,17.567347861241757,24.18473073533459,22.90078861517266,22.238402506136392,3.9633327667247538,11.116447428392219,4.695445179819684,8.527838767593085,10.800947707042635,8.67117238826926,15.782549331814556,4.342735791113228,9.536489331861958,3.3197929370217025,10.563747772015631,33792.586674171966,26770.204869729932,28996.83517757291,0.1553398058252427,0.3592233009708738,0.14563106796116504,0.4368932038834951,0.4077669902912621,0.33980582524271846,0.4368932038834951,2248
263,1.5,0.8571428571428571,0.8857142857142857,0.9545454545454546,0.873015873015873,0.8301886792452831,0.7560975609756098,0.8552631578947368,10.330755594287453,15.395186133191366,18.799301137474437,13.636951860497614,14.900728607979284,18.1955179792814,12.607985165539713,21,35,22,63,53,41,76,10,10,10,10,10,10,10,82,68,81,40,50,62,27,11,25,12,53,43,31,66,0,0,0,0,0,0,0,10,8,6,7,9,8,10,90,90,92,86,84,85,82,3,3,1,7,9,8,11,0,2,4,3,1,2,0,15.357773970979364,28.776100172235132,27.01426423212134,20.660865168159468,26.01660939027084,44.181010072809045,19.62823835499002,3.131196634859868,9.778286466293494,5.770037020453102,12.637228209650928,13.387187356158767,17.586615660050203,14.482971990089725,5.412631426937878,12.7254796710331,5.366250954102725,14.029975384939462,47661.99314057804,21060.479759753915,24587.532182628987,0.17475728155339806,0.30097087378640774,0.20388349514563106,0.5339805825242718,0.42718446601941745,0.30097087378640774,0.6310679611650486,2249
264,1.5,0.7857142857142857,1.0,0.9090909090909091,0.9696969696969697,0.9666666666666667,0.8888888888888888,0.855072463768116,10.272767057164018,15.291807244345447,18.705317707508605,13.017673855531289,15.683956488151399,19.05646321622673,12.977974054276237,14,30,22,33,30,36,69,10,10,10,10,10,10,10,89,73,81,70,73,67,34,4,20,12,23,20,26,59,0,0,0,0,0,0,0,10,9,6,9,8,8,9,91,93,92,93,93,90,85,2,0,1,0,0,3,8,0,1,4,1,2,2,1,9.887147799920164,12.485681438154927,27.04359433342299,7.43018937726779,15.31924857057534,30.367744771726517,15.652486356941065,1.343884166979444,3.6366062441227927,5.7763017022845125,2.3805461111634614,4.461917059390869,10.613969046428688,10.485646200280911,1.6197084519080818,4.291904422920197,3.292179950978607,8.490524519933388,13504.788346369984,19930.90823961585,52065.933678071946,0.10679611650485436,0.2912621359223301,0.1941747572815534,0.3106796116504854,0.2815533980582524,0.3106796116504854,0.5728155339805825,2250
